Specimen properties : Specimen label,"GAI2S1R2"
Specimen properties : Anvil height,"5.90000",mm
Specimen properties : Diameter,"5.46000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.07604","3.05661","0.13055","1.88000","0.00000","0.07604","0.01289"
"0.07646","3.06384","0.13086","1.89000","0.00000","0.07646","0.01296"
"0.07688","3.07305","0.13125","1.90000","0.00000","0.07688","0.01303"
"0.07729","3.08296","0.13167","1.91000","0.00000","0.07729","0.01310"
"0.07750","3.09313","0.13211","1.92000","0.00000","0.07750","0.01314"
"0.07792","3.10494","0.13261","1.93000","0.00000","0.07792","0.01321"
"0.07833","3.11459","0.13302","1.94000","0.00000","0.07833","0.01328"
"0.07875","3.12260","0.13336","1.95000","0.00000","0.07875","0.01335"
"0.07896","3.13240","0.13378","1.96000","0.00000","0.07896","0.01338"
"0.07937","3.14194","0.13419","1.97000","0.00000","0.07937","0.01345"
"0.07979","3.15259","0.13465","1.98000","0.00000","0.07979","0.01352"
"0.08000","3.16258","0.13507","1.99000","0.00000","0.08000","0.01356"
"0.08042","3.17015","0.13540","2.00000","0.00000","0.08042","0.01363"
"0.08083","3.17358","0.13554","2.01000","0.00000","0.08083","0.01370"
"0.08125","3.17971","0.13580","2.02000","0.00000","0.08125","0.01377"
"0.08146","3.18735","0.13613","2.03000","0.00000","0.08146","0.01381"
"0.08188","3.19766","0.13657","2.04000","0.00000","0.08188","0.01388"
"0.08229","3.21109","0.13714","2.05000","0.00000","0.08229","0.01395"
"0.08271","3.22573","0.13777","2.06000","0.00000","0.08271","0.01402"
"0.08313","3.23965","0.13836","2.07000","0.00000","0.08313","0.01409"
"0.08333","3.25262","0.13892","2.08000","0.00000","0.08333","0.01412"
"0.08375","3.26448","0.13942","2.09000","0.00000","0.08375","0.01419"
"0.08417","3.27329","0.13980","2.10000","0.00000","0.08417","0.01427"
"0.08458","3.28071","0.14012","2.11000","0.00000","0.08458","0.01434"
"0.08500","3.28981","0.14051","2.12000","0.00000","0.08500","0.01441"
"0.08542","3.30012","0.14095","2.13000","0.00000","0.08542","0.01448"
"0.08563","3.31295","0.14149","2.14000","0.00000","0.08563","0.01451"
"0.08604","3.32834","0.14215","2.15000","0.00000","0.08604","0.01458"
"0.08646","3.34345","0.14280","2.16000","0.00000","0.08646","0.01465"
"0.08688","3.35706","0.14338","2.17000","0.00000","0.08688","0.01472"
"0.08729","3.37033","0.14395","2.18000","0.00000","0.08729","0.01480"
"0.08771","3.38332","0.14450","2.19000","0.00000","0.08771","0.01487"
"0.08813","3.39458","0.14498","2.20000","0.00000","0.08813","0.01494"
"0.08854","3.40434","0.14540","2.21000","0.00000","0.08854","0.01501"
"0.08896","3.41455","0.14583","2.22000","0.00000","0.08896","0.01508"
"0.08938","3.42463","0.14626","2.23000","0.00000","0.08938","0.01515"
"0.08979","3.43454","0.14669","2.24000","0.00000","0.08979","0.01522"
"0.09000","3.44604","0.14718","2.25000","0.00000","0.09000","0.01525"
"0.09042","3.46120","0.14783","2.26000","0.00000","0.09042","0.01532"
"0.09083","3.47188","0.14828","2.27000","0.00000","0.09083","0.01540"
"0.09125","3.47905","0.14859","2.28000","0.00000","0.09125","0.01547"
"0.09167","3.49092","0.14910","2.29000","0.00000","0.09167","0.01554"
"0.09208","3.50576","0.14973","2.30000","0.00000","0.09208","0.01561"
"0.09250","3.52080","0.15037","2.31000","0.00000","0.09250","0.01568"
"0.09292","3.53331","0.15091","2.32000","0.00000","0.09292","0.01575"
"0.09333","3.54617","0.15146","2.33000","0.00000","0.09333","0.01582"
"0.09375","3.55817","0.15197","2.34000","0.00000","0.09375","0.01589"
"0.09417","3.57000","0.15247","2.35000","0.00000","0.09417","0.01596"
"0.09458","3.57947","0.15288","2.36000","0.00000","0.09458","0.01603"
"0.09500","3.58927","0.15330","2.37000","0.00000","0.09500","0.01610"
"0.09542","3.59863","0.15370","2.38000","0.00000","0.09542","0.01617"
"0.09583","3.61006","0.15418","2.39000","0.00000","0.09583","0.01624"
"0.09625","3.62520","0.15483","2.40000","0.00000","0.09625","0.01631"
"0.09667","3.64089","0.15550","2.41000","0.00000","0.09667","0.01638"
"0.09708","3.65822","0.15624","2.42000","0.00000","0.09708","0.01645"
"0.09750","3.67242","0.15685","2.43000","0.00000","0.09750","0.01653"
"0.09792","3.68567","0.15741","2.44000","0.00000","0.09792","0.01660"
"0.09833","3.69717","0.15790","2.45000","0.00000","0.09833","0.01667"
"0.09875","3.70706","0.15833","2.46000","0.00000","0.09875","0.01674"
"0.09917","3.71927","0.15885","2.47000","0.00000","0.09917","0.01681"
"0.09958","3.73084","0.15934","2.48000","0.00000","0.09958","0.01688"
"0.10000","3.73812","0.15965","2.49000","0.00000","0.10000","0.01695"
"0.10042","3.74467","0.15993","2.50000","0.00000","0.10042","0.01702"
"0.10063","3.75191","0.16024","2.51000","0.00000","0.10063","0.01706"
"0.10104","3.76211","0.16068","2.52000","0.00000","0.10104","0.01713"
"0.10167","3.77480","0.16122","2.53000","0.00000","0.10167","0.01723"
"0.10208","3.79003","0.16187","2.54000","0.00000","0.10208","0.01730"
"0.10229","3.80440","0.16248","2.55000","0.00000","0.10229","0.01734"
"0.10271","3.81737","0.16304","2.56000","0.00000","0.10271","0.01741"
"0.10313","3.83084","0.16361","2.57000","0.00000","0.10313","0.01748"
"0.10354","3.84336","0.16415","2.58000","0.00000","0.10354","0.01755"
"0.10396","3.85499","0.16464","2.59000","0.00000","0.10396","0.01762"
"0.10438","3.86841","0.16522","2.60000","0.00000","0.10438","0.01769"
"0.10500","3.87957","0.16569","2.61000","0.00000","0.10500","0.01780"
"0.10521","3.89018","0.16615","2.62000","0.00000","0.10521","0.01783"
"0.10563","3.89684","0.16643","2.63000","0.00000","0.10562","0.01790"
"0.10604","3.90935","0.16697","2.64000","0.00000","0.10604","0.01797"
"0.10646","3.92314","0.16756","2.65000","0.00000","0.10646","0.01804"
"0.10688","3.93359","0.16800","2.66000","0.00000","0.10688","0.01811"
"0.10729","3.94207","0.16836","2.67000","0.00000","0.10729","0.01819"
"0.10771","3.95300","0.16883","2.68000","0.00000","0.10771","0.01826"
"0.10813","3.96336","0.16927","2.69000","0.00000","0.10813","0.01833"
"0.10854","3.97455","0.16975","2.70000","0.00000","0.10854","0.01840"
"0.10896","3.98837","0.17034","2.71000","0.00000","0.10896","0.01847"
"0.10938","4.00123","0.17089","2.72000","0.00000","0.10938","0.01854"
"0.10958","4.01152","0.17133","2.73000","0.00000","0.10958","0.01857"
"0.11000","4.02019","0.17170","2.74000","0.00000","0.11000","0.01864"
"0.11042","4.03079","0.17215","2.75000","0.00000","0.11042","0.01871"
"0.11083","4.04002","0.17255","2.76000","0.00000","0.11083","0.01879"
"0.11125","4.04938","0.17295","2.77000","0.00000","0.11125","0.01886"
"0.11167","4.06085","0.17344","2.78000","0.00000","0.11167","0.01893"
"0.11208","4.07415","0.17401","2.79000","0.00000","0.11208","0.01900"
"0.11250","4.08918","0.17465","2.80000","0.00000","0.11250","0.01907"
"0.11292","4.10113","0.17516","2.81000","0.00000","0.11292","0.01914"
"0.11333","4.11123","0.17559","2.82000","0.00000","0.11333","0.01921"
"0.11375","4.12209","0.17605","2.83000","0.00000","0.11375","0.01928"
"0.11417","4.13508","0.17661","2.84000","0.00000","0.11417","0.01935"
