Specimen properties : Specimen label,"GCIS1R2"
Specimen properties : Anvil height,"5.98000",mm
Specimen properties : Diameter,"5.40000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.12229","4.38405","0.19142","3.07000","0.00000","0.12229","0.02045"
"0.12271","4.39584","0.19194","3.08000","0.00000","0.12271","0.02052"
"0.12313","4.41057","0.19258","3.09000","0.00000","0.12313","0.02059"
"0.12354","4.42436","0.19319","3.10000","0.00000","0.12354","0.02066"
"0.12396","4.43899","0.19382","3.11000","0.00000","0.12396","0.02073"
"0.12438","4.45202","0.19439","3.12000","0.00000","0.12438","0.02080"
"0.12479","4.46662","0.19503","3.13000","0.00000","0.12479","0.02087"
"0.12521","4.48059","0.19564","3.14000","0.00000","0.12521","0.02094"
"0.12563","4.49591","0.19631","3.15000","0.00000","0.12563","0.02101"
"0.12604","4.50797","0.19684","3.16000","0.00000","0.12604","0.02108"
"0.12646","4.51685","0.19722","3.17000","0.00000","0.12646","0.02115"
"0.12688","4.52780","0.19770","3.18000","0.00000","0.12688","0.02122"
"0.12729","4.54191","0.19832","3.19000","0.00000","0.12729","0.02129"
"0.12771","4.55795","0.19902","3.20000","0.00000","0.12771","0.02136"
"0.12812","4.57414","0.19973","3.21000","0.00000","0.12812","0.02143"
"0.12854","4.58677","0.20028","3.22000","0.00000","0.12854","0.02150"
"0.12896","4.59746","0.20074","3.23000","0.00000","0.12896","0.02156"
"0.12938","4.61089","0.20133","3.24000","0.00000","0.12938","0.02163"
"0.12979","4.62477","0.20194","3.25000","0.00000","0.12979","0.02170"
"0.13021","4.63619","0.20243","3.26000","0.00000","0.13021","0.02177"
"0.13063","4.64895","0.20299","3.27000","0.00000","0.13063","0.02184"
"0.13104","4.65904","0.20343","3.28000","0.00000","0.13104","0.02191"
"0.13125","4.66818","0.20383","3.29000","0.00000","0.13125","0.02195"
"0.13187","4.67890","0.20430","3.30000","0.00000","0.13187","0.02205"
"0.13229","4.69290","0.20491","3.31000","0.00000","0.13229","0.02212"
"0.13271","4.70599","0.20548","3.32000","0.00000","0.13271","0.02219"
"0.13292","4.71770","0.20599","3.33000","0.00000","0.13292","0.02223"
"0.13333","4.73122","0.20658","3.34000","0.00000","0.13333","0.02230"
"0.13375","4.74662","0.20726","3.35000","0.00000","0.13375","0.02237"
"0.13417","4.75957","0.20782","3.36000","0.00000","0.13417","0.02244"
"0.13458","4.77026","0.20829","3.37000","0.00000","0.13458","0.02251"
"0.13500","4.78652","0.20900","3.38000","0.00000","0.13500","0.02258"
"0.13542","4.80208","0.20968","3.39000","0.00000","0.13542","0.02264"
"0.13583","4.81085","0.21006","3.40000","0.00000","0.13583","0.02271"
"0.13625","4.81898","0.21042","3.41000","0.00000","0.13625","0.02278"
"0.13667","4.82725","0.21078","3.42000","0.00000","0.13667","0.02285"
"0.13688","4.83827","0.21126","3.43000","0.00000","0.13688","0.02289"
"0.13729","4.85060","0.21180","3.44000","0.00000","0.13729","0.02296"
"0.13771","4.86115","0.21226","3.45000","0.00000","0.13771","0.02303"
"0.13813","4.86761","0.21254","3.46000","0.00000","0.13813","0.02310"
"0.13875","4.87628","0.21292","3.47000","0.00000","0.13875","0.02320"
"0.13917","4.89012","0.21352","3.48000","0.00000","0.13917","0.02327"
"0.13938","4.90315","0.21409","3.49000","0.00000","0.13938","0.02331"
"0.13979","4.91807","0.21474","3.50000","0.00000","0.13979","0.02338"
"0.14021","4.93065","0.21529","3.51000","0.00000","0.14021","0.02345"
