Specimen properties : Specimen label,"9"
Specimen properties : Anvil height,"6.36000",mm
Specimen properties : Diameter,"10.68000",mm
Test : Rate 1,"24.00000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.80542","96.80859","1.08064","2.01000","0.00000","0.80542","0.12664"
"0.80938","97.30224","1.08615","2.02000","0.00000","0.80938","0.12726"
"0.81333","97.79153","1.09161","2.03000","0.00000","0.81333","0.12788"
"0.81729","98.27866","1.09705","2.04000","0.00000","0.81729","0.12850"
"0.82125","98.75687","1.10239","2.05000","0.00000","0.82125","0.12913"
"0.82521","99.23087","1.10768","2.06000","0.00000","0.82521","0.12975"
"0.82917","99.70160","1.11293","2.07000","0.00000","0.82917","0.13037"
"0.83313","100.16827","1.11814","2.08000","0.00000","0.83313","0.13099"
"0.83708","100.62744","1.12327","2.09000","0.00000","0.83708","0.13162"
"0.84104","101.09564","1.12850","2.10000","0.00000","0.84104","0.13224"
"0.84521","101.56796","1.13377","2.11000","0.00000","0.84521","0.13289"
"0.84917","102.06773","1.13935","2.12000","0.00000","0.84917","0.13352"
"0.85312","102.56898","1.14494","2.13000","0.00000","0.85313","0.13414"
"0.85708","103.05883","1.15041","2.14000","0.00000","0.85708","0.13476"
"0.86104","103.53801","1.15576","2.15000","0.00000","0.86104","0.13538"
"0.86500","104.01443","1.16108","2.16000","0.00000","0.86500","0.13601"
"0.86896","104.49665","1.16646","2.17000","0.00000","0.86896","0.13663"
"0.87292","104.98043","1.17186","2.18000","0.00000","0.87292","0.13725"
"0.87687","105.45470","1.17715","2.19000","0.00000","0.87687","0.13787"
"0.88104","105.93584","1.18253","2.20000","0.00000","0.88104","0.13853"
"0.88521","106.43511","1.18810","2.21000","0.00000","0.88521","0.13918"
"0.88917","106.95836","1.19394","2.22000","0.00000","0.88917","0.13981"
"0.89312","107.46803","1.19963","2.23000","0.00000","0.89312","0.14043"
"0.89729","107.97984","1.20534","2.24000","0.00000","0.89729","0.14108"
"0.90125","108.50325","1.21118","2.25000","0.00000","0.90125","0.14171"
"0.90521","109.01395","1.21689","2.26000","0.00000","0.90521","0.14233"
"0.90917","109.50902","1.22241","2.27000","0.00000","0.90917","0.14295"
"0.91313","109.99397","1.22783","2.28000","0.00000","0.91313","0.14357"
"0.91708","110.46873","1.23312","2.29000","0.00000","0.91708","0.14420"
"0.92104","110.94585","1.23845","2.30000","0.00000","0.92104","0.14482"
"0.92521","111.42668","1.24382","2.31000","0.00000","0.92521","0.14547"
"0.92917","111.92806","1.24941","2.32000","0.00000","0.92917","0.14610"
"0.93313","112.42820","1.25500","2.33000","0.00000","0.93313","0.14672"
"0.93708","112.92829","1.26058","2.34000","0.00000","0.93708","0.14734"
"0.94104","113.42655","1.26614","2.35000","0.00000","0.94104","0.14796"
"0.94500","113.91647","1.27161","2.36000","0.00000","0.94500","0.14858"
"0.94896","114.38994","1.27690","2.37000","0.00000","0.94896","0.14921"
"0.95271","114.84971","1.28203","2.38000","0.00000","0.95271","0.14980"
"0.95688","115.30536","1.28711","2.39000","0.00000","0.95688","0.15045"
"0.96104","115.77975","1.29241","2.40000","0.00000","0.96104","0.15111"
"0.96521","116.27774","1.29797","2.41000","0.00000","0.96521","0.15176"
"0.96938","116.80717","1.30388","2.42000","0.00000","0.96938","0.15242"
"0.97354","117.36133","1.31006","2.43000","0.00000","0.97354","0.15307"
"0.97750","117.92957","1.31641","2.44000","0.00000","0.97750","0.15369"
"0.98146","118.48726","1.32263","2.45000","0.00000","0.98146","0.15432"
"0.98563","119.03755","1.32878","2.46000","0.00000","0.98563","0.15497"
"0.98938","119.57695","1.33480","2.47000","0.00000","0.98938","0.15556"
"0.99354","120.08783","1.34050","2.48000","0.00000","0.99354","0.15622"
"0.99750","120.59266","1.34613","2.49000","0.00000","0.99750","0.15684"
"1.00146","121.08947","1.35168","2.50000","0.00000","1.00146","0.15746"
"1.00563","121.58523","1.35721","2.51000","0.00000","1.00563","0.15812"
"1.00958","122.09095","1.36286","2.52000","0.00000","1.00958","0.15874"
"1.01354","122.59714","1.36851","2.53000","0.00000","1.01354","0.15936"
"1.01750","123.11320","1.37427","2.54000","0.00000","1.01750","0.15998"
"1.02146","123.61623","1.37989","2.55000","0.00000","1.02146","0.16061"
"1.02521","124.12434","1.38556","2.56000","0.00000","1.02521","0.16120"
"1.02917","124.62473","1.39114","2.57000","0.00000","1.02917","0.16182"
"1.03313","125.11014","1.39656","2.58000","0.00000","1.03313","0.16244"
"1.03688","125.59059","1.40192","2.59000","0.00000","1.03688","0.16303"
"1.04104","126.08264","1.40742","2.60000","0.00000","1.04104","0.16369"
"1.04500","126.60503","1.41325","2.61000","0.00000","1.04500","0.16431"
"1.04917","127.14808","1.41931","2.62000","0.00000","1.04917","0.16496"
"1.05313","127.70770","1.42556","2.63000","0.00000","1.05313","0.16559"
"1.05729","128.28226","1.43197","2.64000","0.00000","1.05729","0.16624"
"1.06104","128.85454","1.43836","2.65000","0.00000","1.06104","0.16683"
"1.06500","129.40862","1.44454","2.66000","0.00000","1.06500","0.16745"
"1.06875","129.93834","1.45046","2.67000","0.00000","1.06875","0.16804"
"1.07271","130.44170","1.45608","2.68000","0.00000","1.07271","0.16866"
"1.07667","130.93091","1.46154","2.69000","0.00000","1.07667","0.16929"
"1.08063","131.43242","1.46714","2.70000","0.00000","1.08063","0.16991"
"1.08479","131.95985","1.47302","2.71000","0.00000","1.08479","0.17056"
"1.08917","132.51471","1.47922","2.72000","0.00000","1.08917","0.17125"
"1.09313","133.09929","1.48574","2.73000","0.00000","1.09313","0.17188"
"1.09729","133.69609","1.49240","2.74000","0.00000","1.09729","0.17253"
"1.10125","134.29886","1.49913","2.75000","0.00000","1.10125","0.17315"
"1.10500","134.89568","1.50579","2.76000","0.00000","1.10500","0.17374"
"1.10896","135.46298","1.51213","2.77000","0.00000","1.10896","0.17436"
"1.11292","136.00081","1.51813","2.78000","0.00000","1.11292","0.17499"
"1.11688","136.51346","1.52385","2.79000","0.00000","1.11688","0.17561"
"1.12083","137.02190","1.52953","2.80000","0.00000","1.12083","0.17623"
"1.12500","137.54391","1.53536","2.81000","0.00000","1.12500","0.17689"
"1.12917","138.08841","1.54143","2.82000","0.00000","1.12917","0.17754"
"1.13313","138.65118","1.54772","2.83000","0.00000","1.13313","0.17816"
"1.13729","139.22923","1.55417","2.84000","0.00000","1.13729","0.17882"
"1.14125","139.82318","1.56080","2.85000","0.00000","1.14125","0.17944"
"1.14521","140.40526","1.56730","2.86000","0.00000","1.14521","0.18006"
"1.14896","140.96710","1.57357","2.87000","0.00000","1.14896","0.18065"
"1.15271","141.48875","1.57939","2.88000","0.00000","1.15271","0.18124"
"1.15688","141.98903","1.58498","2.89000","0.00000","1.15688","0.18190"
"1.16083","142.50110","1.59069","2.90000","0.00000","1.16083","0.18252"
"1.16500","143.03432","1.59664","2.91000","0.00000","1.16500","0.18318"
"1.16917","143.59917","1.60295","2.92000","0.00000","1.16917","0.18383"
"1.17333","144.19669","1.60962","2.93000","0.00000","1.17333","0.18449"
"1.17750","144.82307","1.61661","2.94000","0.00000","1.17750","0.18514"
"1.18146","145.46872","1.62382","2.95000","0.00000","1.18146","0.18576"
"1.18563","146.10712","1.63094","2.96000","0.00000","1.18563","0.18642"
"1.18938","146.72751","1.63787","2.97000","0.00000","1.18938","0.18701"
"1.19333","147.28978","1.64415","2.98000","0.00000","1.19333","0.18763"
"1.19708","147.81631","1.65002","2.99000","0.00000","1.19708","0.18822"
"1.20125","148.32277","1.65568","3.00000","0.00000","1.20125","0.18888"
"1.20521","148.84795","1.66154","3.01000","0.00000","1.20521","0.18950"
"1.20938","149.38737","1.66756","3.02000","0.00000","1.20938","0.19015"
"1.21333","149.94803","1.67382","3.03000","0.00000","1.21333","0.19078"
"1.21750","150.53636","1.68039","3.04000","0.00000","1.21750","0.19143"
"1.22146","151.15355","1.68728","3.05000","0.00000","1.22146","0.19205"
"1.22521","151.77324","1.69419","3.06000","0.00000","1.22521","0.19264"
"1.22917","152.36417","1.70079","3.07000","0.00000","1.22917","0.19327"
"1.23313","152.92265","1.70702","3.08000","0.00000","1.23313","0.19389"
"1.23708","153.45251","1.71294","3.09000","0.00000","1.23708","0.19451"
"1.24083","153.97569","1.71878","3.10000","0.00000","1.24083","0.19510"
"1.24521","154.50694","1.72471","3.11000","0.00000","1.24521","0.19579"
"1.24917","155.08260","1.73113","3.12000","0.00000","1.24917","0.19641"
"1.25333","155.69949","1.73802","3.13000","0.00000","1.25333","0.19707"
"1.25729","156.33768","1.74514","3.14000","0.00000","1.25729","0.19769"
"1.26146","156.98358","1.75235","3.15000","0.00000","1.26146","0.19834"
"1.26521","157.62576","1.75952","3.16000","0.00000","1.26521","0.19893"
"1.26896","158.22586","1.76622","3.17000","0.00000","1.26896","0.19952"
"1.27208","158.67206","1.77120","3.17800","0.00000","1.27208","0.20001"
"1.27271","158.78101","1.77242","3.18000","0.00000","1.27271","0.20011"
"1.27604","159.31076","1.77833","3.19000","0.00000","1.27604","0.20064"
"1.27792","159.73997","1.78312","3.20000","0.00000","1.27792","0.20093"
"1.27917","159.87759","1.78466","3.21000","0.00000","1.27917","0.20113"
"1.28000","159.63458","1.78195","3.22000","0.00000","1.28000","0.20126"
"1.28042","159.03876","1.77530","3.23000","0.00000","1.28042","0.20132"
"1.28062","158.17491","1.76565","3.24000","0.00000","1.28062","0.20136"
"1.28083","157.16098","1.75433","3.25000","0.00000","1.28083","0.20139"
"1.28083","156.09070","1.74239","3.26000","0.00000","1.28083","0.20139"
"1.28083","155.03781","1.73063","3.27000","0.00000","1.28083","0.20139"
"1.28083","154.03569","1.71945","3.28000","0.00000","1.28083","0.20139"
"1.28083","153.11052","1.70912","3.29000","0.00000","1.28083","0.20139"
"1.28083","152.26433","1.69967","3.30000","0.00000","1.28083","0.20139"
"1.28083","151.49297","1.69106","3.31000","0.00000","1.28083","0.20139"
"1.28083","150.78780","1.68319","3.32000","0.00000","1.28083","0.20139"
"1.28083","150.14372","1.67600","3.33000","0.00000","1.28083","0.20139"
"1.28083","149.54836","1.66936","3.34000","0.00000","1.28083","0.20139"
"1.28083","148.99300","1.66316","3.35000","0.00000","1.28083","0.20139"
"1.28083","148.46706","1.65729","3.36000","0.00000","1.28083","0.20139"
"1.28083","147.97688","1.65182","3.37000","0.00000","1.28083","0.20139"
"1.28083","147.51204","1.64663","3.38000","0.00000","1.28083","0.20139"
"1.28083","147.06638","1.64165","3.39000","0.00000","1.28083","0.20139"
"1.28083","146.63782","1.63687","3.40000","0.00000","1.28083","0.20139"
"1.28083","146.22542","1.63226","3.41000","0.00000","1.28083","0.20139"
"1.28083","145.83003","1.62785","3.42000","0.00000","1.28083","0.20139"
"1.28083","145.45111","1.62362","3.43000","0.00000","1.28083","0.20139"
"1.28042","145.09052","1.61960","3.44000","0.00000","1.28042","0.20132"
"1.28021","144.74780","1.61577","3.45000","0.00000","1.28021","0.20129"
"1.28021","144.39970","1.61188","3.46000","0.00000","1.28021","0.20129"
"1.28021","144.04062","1.60788","3.47000","0.00000","1.28021","0.20129"
"1.28021","143.69040","1.60397","3.48000","0.00000","1.28021","0.20129"
"1.28021","143.36600","1.60035","3.49000","0.00000","1.28021","0.20129"
"1.28021","143.05916","1.59692","3.50000","0.00000","1.28021","0.20129"
"1.28021","142.77032","1.59370","3.51000","0.00000","1.28021","0.20129"
